qid,question,gold,prediction,em,f1,confidence,latency_ms,abstained,x_method,x_rank
WebQTest-0,what does jamaican people speak,Jamaican English,Nesta Carter,0,0.0,1.0,221.2311001494527,False,quest_kg,0
WebQTest-1,what did james k polk do before he was president,United States Representative,"In 1844, he was considered a shoo-in for the Democratic vice-presidency, but when van Buren antagonized his followers by opposing the annexation of the independent republic of Texas, Polk was made presidential nominee, and was elected -- though as a minority President, with less than half the popular vote.",0,0.18181818181818182,1.0,40.80829978920519,False,quest_kg,0
WebQTest-3,who plays ken barlow in coronation street,William Roache,Coronation Street - Season 26,0,0.0,1.0,38.33490004763007,False,quest_kg,0
WebQTest-6,where is jamarcus russell from,Mobile,Zina L. Russell-Anderson,0,0.0,1.0,46.76499986089766,False,quest_kg,0
WebQTest-7,where was george washington carver from,Diamond,Botanist,0,0.0,1.0,42.56840003654361,False,quest_kg,0
WebQTest-8,what else did ben franklin invent,Lightning rod,Inventor,0,0.0,1.0,40.83960014395416,False,quest_kg,4
WebQTest-9,who was richard nixon married to,Pat Nixon,The Real Nixon: An Intimate Biography,0,0.25,1.0,33.776799915358424,False,quest_kg,0
WebQTest-12,who is governor of ohio 2011,John Kasich,"United States presidential election in Ohio, 2012",0,0.0,1.0,34.27100018598139,False,quest_kg,0
WebQTest-13,who was vice president after kennedy died,Lyndon B. Johnson,Lyndon B. Johnson,1,1.0,1.0,32.10269985720515,False,quest_kg,1
WebQTest-14,where is the fukushima daiichi nuclear plant located,Japan,Fukushima I – 6,0,0.0,1.0,22.27760013192892,False,quest_kg,0
WebQTest-16,what countries are part of the uk,Wales,Europe,0,0.0,1.0,36.23099997639656,False,quest_kg,0
WebQTest-19,what is my timezone in louisiana,Central Time Zone,Central Time Zone,1,1.0,1.0,30.25879990309477,False,quest_kg,1
WebQTest-20,what did st augustine do,Writer,Introduction to the philosophy of Saint Augustine,0,0.0,1.0,27.837400091812015,False,quest_kg,0
WebQTest-21,who is keyshia cole dad,Sal Gibson,Actor,0,0.0,1.0,31.633300008252263,False,quest_kg,6
WebQTest-22,what kind government does egypt have,Semi-presidential system,Egyptian Ministry of Foreign Affairs,0,0.0,1.0,37.944299867376685,False,quest_kg,7
WebQTest-23,what town was martin luther king assassinated in,Memphis,Assassination,0,0.0,1.0,30.79240000806749,False,quest_kg,0
WebQTest-24,where did edgar allan poe died,Baltimore,The Death of Poe,0,0.0,1.0,46.24629998579621,False,quest_kg,3
WebQTest-26,what to do today in atlanta with kids,Fox Theatre,Ansley Park,0,0.4,1.0,34.30039994418621,False,quest_kg,0
WebQTest-28,what electorate does anna bligh represent,Electoral district of South Brisbane,"Queensland state election, 2009",0,0.0,1.0,22.96830015257001,False,quest_kg,0
WebQTest-31,where did andy murray started playing tennis,2005,Andy Murray,0,0.0,1.0,24.38160008750856,False,quest_kg,0
WebQTest-32,what is the australian dollar called,AUD,Australia,0,0.0,1.0,23.40309997089207,False,quest_kg,0
WebQTest-33,what timezone is sweden,Central European Time Zone,Central European Time Zone,1,1.0,1.0,31.117599923163652,False,quest_kg,1
WebQTest-34,who did cam newton sign with,Carolina Panthers,"Cecil Newton, Sr.",0,0.0,1.0,24.435400031507015,False,quest_kg,0
WebQTest-35,what county is frederick md in,Frederick County,Maryland,0,0.0,1.0,24.425100069493055,False,quest_kg,4
WebQTest-36,what highschool did harper lee go to,Monroe County High School,United States of America,0,0.0,1.0,28.287400025874376,False,quest_kg,0
WebQTest-37,what timezone is utah in,Mountain Time Zone,Mountain Time Zone,1,1.0,1.0,27.46869996190071,False,quest_kg,1
WebQTest-38,who did george w. bush run against for the second term,John Kerry,2000 Republican National Convention,0,0.0,1.0,28.97410001605749,False,quest_kg,0
WebQTest-39,who is niall ferguson 's wife,Ayaan Hirsi Ali,Scotland,0,0.0,1.0,27.8481999412179,False,quest_kg,0
WebQTest-41,where is the galapagos islands located on a world map,Ecuador,Santa Cruz Island,0,0.0,1.0,32.73730003274977,False,quest_kg,0
WebQTest-42,what are the songs that justin bieber wrote,Somebody to Love,Beauty And A Beat,1,1.0,1.0,37.44299989193678,False,quest_kg,0
WebQTest-43,what did george clemenceau do,Physician,Benjamin Clemenceau,0,0.0,1.0,27.8243999928236,False,quest_kg,0
WebQTest-44,what is the state flower of arizona,Saguaro,Phoenix,0,0.0,1.0,31.72120009548962,False,quest_kg,0
WebQTest-45,where was rihanna born and raised,Saint Michael Parish,Saint Michael Parish,1,1.0,1.0,33.28289999626577,False,quest_kg,1
WebQTest-46,what year did president william henry harrison take office,1841-03-04,John Tyler,0,0.0,1.0,30.090299900621176,False,quest_kg,0
WebQTest-47,where george lopez was born,Mission Hills,Mexican American,0,0.0,1.0,33.24709995649755,False,quest_kg,8
WebQTest-48,where are samsung based,Suwon,Lee Byung-chul,0,0.0,1.0,29.138099867850542,False,quest_kg,0
WebQTest-49,what did the islamic people believe in,Ṭūbā,Zainab al-Sughra ibn Ali,0,0.0,1.0,29.492999892681837,False,quest_kg,0
WebQTest-51,who will play mr gray in the film,Jamie Dornan,Fifty Shades of Grey,0,0.0,1.0,30.463000060990453,False,quest_kg,0
WebQTest-52,what did george orwell died of,Tuberculosis,London,0,0.0,1.0,30.392299871891737,False,quest_kg,4
WebQTest-54,what country did adolf hitler control,Nazi Germany,"During the next four years (1934-38), helped by economic recovery and a reduction in unemployment, Hitler enjoyed a series of international successes which consolidated his power in Germany, and helped (along with Goebbels' propaganda) Germany to accept the  nazification of all aspects of German life, enforced by Himmler's Secret State Police (Gestapo) and the opening of concentration camps for political opponents and Jews, who were systematically persecuted.",0,0.0547945205479452,1.0,27.88820001296699,False,quest_kg,0
WebQTest-55,who is michael buble,Actor,Actor,1,1.0,1.0,27.389900060370564,False,quest_kg,1
WebQTest-56,what county is kansas city kansas,Wyandotte County,Wyandotte County Courthouse,0,0.8,1.0,26.71810006722808,False,quest_kg,3
WebQTest-58,who did jackie robinson first play for,UCLA Bruins football,Baseball player,0,0.0,1.0,25.84390016272664,False,quest_kg,0
WebQTest-59,when did annie open,1976-08-10,Musical Drama,0,0.0,1.0,27.943900087848306,False,quest_kg,0
WebQTest-60,where did eleanor roosevelt die,Manhattan,Manhattan,1,1.0,1.0,28.95370009355247,False,quest_kg,1
WebQTest-61,what are the religions practiced in indonesia,Catholicism,The Religion of Java,0,0.0,1.0,36.20829991996288,False,quest_kg,0
WebQTest-62,what was jesse james killed with,Firearm,Assassination,0,0.0,1.0,26.909200008958578,False,quest_kg,2
WebQTest-63,who was vp for lincoln,Hannibal Hamlin,"In 1860, defeating Seward, Lincoln was chosen as the presidential nominee of the antislavery Republican party.",0,0.0,1.0,30.907500069588423,False,quest_kg,0
WebQTest-64,what other books did charles dickens write,A Christmas Carol (Chrysalis Children's Classics Series),henry james reviewed work of charles dickens,0,0.4137931034482759,1.0,32.88320009596646,False,quest_kg,0
WebQTest-65,who was the first dictator of the soviet union,Vladimir Lenin,Soviet democracy,0,0.0,1.0,28.964099939912558,False,quest_kg,5
WebQTest-66,what is the currency of puerto rico called,United States Dollar,United States Dollar,1,1.0,1.0,39.37299991957843,False,quest_kg,1
WebQTest-67,what kind of cancer did carl wilson have,Lung cancer,Lung cancer,1,1.0,1.0,38.09629986062646,False,quest_kg,1
WebQTest-68,who plays the voice of kitt in knight rider,William Daniels,KITT,0,0.0,1.0,28.333700029179454,False,quest_kg,0
