qid,gold_e2,pred_e2,em,x_rank,confidence
0,34773,34773,1,1,0.9489794373512268
1,11441,11441,1,1,0.480227530002594
2,60598,99779,0,8,0.8351119160652161
3,45605,45605,1,1,0.9937571287155151
4,47269,51818,0,236,0.9310371279716492
5,93532,93532,1,1,0.45809778571128845
6,92317,59030,0,266,0.915875256061554
7,6001,59076,0,33,0.4709022641181946
8,88548,88548,1,1,0.9916796684265137
9,14590,14589,0,3,0.46279844641685486
10,48398,48398,1,1,0.9227148294448853
11,8380,8380,1,1,0.4387003779411316
12,60425,60425,1,1,0.9330418109893799
13,26198,6852,0,35,0.8621056079864502
14,96745,96745,1,1,0.4884638786315918
15,22712,57235,0,4,0.4711564779281616
16,95402,62178,0,327,0.9098144769668579
17,39553,28558,0,3,0.8798800110816956
18,43336,43336,1,1,0.946194589138031
19,6384,6003,0,52,0.9300529956817627
20,8643,8643,1,1,0.9568920731544495
21,29658,29658,1,1,0.9817335605621338
22,39696,39696,1,1,0.44498443603515625
23,78642,78642,1,1,0.9793692827224731
24,50736,25403,0,57,0.9026060104370117
25,46686,25151,0,10,0.43169105052948
26,50090,87968,0,190,0.8889057040214539
27,38016,38016,1,1,0.9723853468894958
28,86531,39865,0,19,0.9146011471748352
29,95960,95960,1,1,0.9687213897705078
30,77386,29779,0,133,0.9314560890197754
31,42396,42396,1,1,0.9597138166427612
32,52635,52635,1,1,0.9402916431427002
33,89835,89835,1,1,0.938597559928894
34,27736,27736,1,1,0.9818223714828491
35,54941,54941,1,1,0.9852378368377686
36,84472,84472,1,1,0.9393702149391174
37,4078,28568,0,51,0.4396488070487976
38,77094,77094,1,1,0.95602947473526
39,40500,40500,1,1,0.9559661746025085
40,99745,28558,0,2,0.8706748485565186
41,34141,61163,0,737,0.9590631723403931
42,203,541,0,23,0.9651398658752441
43,74825,74825,1,1,0.9932833313941956
44,49041,49041,1,1,0.9445146322250366
45,32639,32639,1,1,0.9568134546279907
46,76391,76391,1,1,0.9677109122276306
47,57896,65046,0,1263,0.9591789841651917
48,30006,30006,1,1,0.9480496644973755
49,1835,1835,1,1,0.9178244471549988
50,53421,10101,0,1482,0.444131463766098
51,51140,52981,0,2,0.4401904046535492
52,35028,35028,1,1,0.8893800973892212
53,37373,84969,0,5,0.9620391726493835
54,64318,38733,0,3,0.882101833820343
55,15931,70128,0,8,0.890822172164917
56,47450,19447,0,8,0.9561347365379333
57,27807,27807,1,1,0.9941651821136475
58,48195,47792,0,13,0.9203718900680542
59,30721,30721,1,1,0.9431389570236206
60,33783,507,0,3,0.903351902961731
61,51355,51355,1,1,0.4500979781150818
62,71209,71209,1,1,0.9654852151870728
63,76271,5031,0,2,0.44107264280319214
64,40767,39232,0,70,0.9493030309677124
65,53114,53114,1,1,0.9710646271705627
66,6451,6451,1,1,0.9935284852981567
67,63979,83162,0,24,0.952536940574646
68,74207,57966,0,233,0.9523969888687134
69,66942,66942,1,1,0.9423686265945435
70,95429,95429,1,1,0.48016491532325745
71,32615,32617,0,2,0.9442731142044067
72,87842,87842,1,1,0.9808611869812012
73,48956,47698,0,9115,0.9360991716384888
74,62086,45044,0,28,0.9443472623825073
75,26452,26452,1,1,0.9440726637840271
76,84332,65143,0,1198,0.43195289373397827
77,53831,87875,0,9,0.9384873509407043
78,3756,3756,1,1,0.9931325912475586
79,80567,63145,0,12127,0.460462749004364
80,78151,78151,1,1,0.9837453961372375
81,12609,14693,0,2,0.918049156665802
82,24794,24794,1,1,0.9851438403129578
83,45,45,1,1,0.4941495954990387
84,10975,10975,1,1,0.9835215210914612
85,2052,2052,1,1,0.9488370418548584
86,57515,57515,1,1,0.9640176296234131
87,77364,17472,0,2364,0.8038297891616821
88,51267,51172,0,3,0.4469039738178253
89,22037,22037,1,1,0.9689998626708984
90,97164,74596,0,25,0.955859899520874
91,16807,16807,1,1,0.946202278137207
92,50045,28558,0,2,0.875988245010376
93,81137,60993,0,73,0.9073264598846436
94,11316,2718,0,11,0.43007558584213257
95,26653,26653,1,1,0.9867686033248901
96,30370,30370,1,1,0.4521200954914093
97,17401,17401,1,1,0.9460201263427734
98,37998,37998,1,1,0.9582132697105408
99,21328,21328,1,1,0.9475127458572388
100,2355,72346,0,6,0.9647240042686462
101,46318,46318,1,1,0.983832597732544
102,66179,64488,0,2,0.9598953127861023
103,79059,79059,1,1,0.9453287124633789
104,90161,26111,0,181,0.9456052184104919
105,201,499,0,118,0.941657304763794
106,73533,76121,0,4,0.8655149340629578
107,45880,85183,0,2,0.9488362669944763
108,54477,83265,0,42,0.450875848531723
109,23348,61194,0,4,0.9153258800506592
110,33375,84809,0,330,0.43676790595054626
111,61834,61834,1,1,0.48730355501174927
112,42954,42954,1,1,0.9539105892181396
113,68571,68571,1,1,0.9861117005348206
114,27505,27505,1,1,0.9609524607658386
115,64228,73748,0,3,0.9576951265335083
116,76488,76488,1,1,0.9561830759048462
117,96262,7537,0,1543,0.9352237582206726
118,87215,87215,1,1,0.9559440016746521
119,60351,35154,0,12,0.9170337915420532
120,86004,38813,0,38,0.4570297598838806
121,9641,68096,0,2,0.9457153081893921
122,57615,57615,1,1,0.9687165021896362
123,66315,66315,1,1,0.9682761430740356
124,92721,51543,0,4,0.9227570295333862
125,52268,80185,0,1360,0.9295253157615662
126,63103,10703,0,6,0.9343991279602051
127,43551,43551,1,1,0.957140326499939
128,46932,46932,1,1,0.9538976550102234
129,45461,45461,1,1,0.9429451823234558
130,93842,61028,0,29,0.978154718875885
131,7318,6924,0,42,0.8686807155609131
132,69029,68476,0,22,0.923986554145813
133,30089,30089,1,1,0.468936026096344
134,36093,36093,1,1,0.9727590084075928
135,45201,69852,0,7,0.9341878890991211
136,2939,61356,0,48,0.4578552842140198
137,39439,39439,1,1,0.4492535889148712
138,98196,17481,0,1129,0.4599107801914215
139,65837,13457,0,120,0.4816349148750305
140,5593,5593,1,1,0.9830869436264038
141,83645,58207,0,12,0.9283425807952881
142,12247,49763,0,69,0.431466668844223
143,63205,88406,0,5,0.9647451639175415
144,36643,99779,0,2,0.9146131277084351
145,99265,39711,0,274,0.9418814182281494
146,80744,80744,1,1,0.966054379940033
147,57126,57126,1,1,0.4490995407104492
148,18016,18016,1,1,0.894607663154602
149,77479,77479,1,1,0.48963770270347595
150,2427,61012,0,2,0.4624352753162384
151,99008,99008,1,1,0.9757194519042969
152,75851,66129,0,49,0.899193286895752
153,94500,94500,1,1,0.987743616104126
154,75111,75111,1,1,0.9641565084457397
155,36248,36248,1,1,0.980224072933197
156,43606,99779,0,5,0.8668954968452454
157,27223,27223,1,1,0.4606844186782837
158,25548,25548,1,1,0.48018598556518555
159,55278,13431,0,16,0.4819377362728119
160,78742,78742,1,1,0.9474464654922485
161,71,71,1,1,0.9936041831970215
162,20512,81912,0,15,0.9099534153938293
163,5843,54569,0,109,0.9203444719314575
164,20522,20522,1,1,0.959578812122345
165,93878,98221,0,121,0.9461559057235718
166,94446,66500,0,121,0.963629424571991
167,69938,3801,0,21,0.9097450375556946
168,16254,16254,1,1,0.9433445930480957
169,48122,48122,1,1,0.9478073120117188
170,21820,21819,0,7,0.9548821449279785
171,85783,36951,0,13,0.9314396381378174
172,26357,26357,1,1,0.9688789248466492
173,67510,57579,0,17,0.4540826082229614
174,5681,36345,0,2,0.9001783132553101
175,99529,99529,1,1,0.9366850256919861
176,6826,63773,0,27,0.4639020562171936
177,13064,71906,0,3,0.8714249134063721
178,42072,7667,0,2,0.46573424339294434
179,59775,59775,1,1,0.4886605441570282
180,78738,23886,0,8,0.9479584693908691
181,80972,80972,1,1,0.44872358441352844
182,63285,63285,1,1,0.9813896417617798
183,78493,59258,0,4,0.44306686520576477
184,54022,54022,1,1,0.9371528625488281
185,64564,64564,1,1,0.47742271423339844
186,31888,27648,0,3,0.8418673276901245
